Cruise #,Month,Year,Station Code,Study Type,GoodHaul,Day,Repeat,Nonconsecutive Repeat,MMED,Liner Mesh (cm),Extension,Sample Date,Start_Time,Stn_Depth_m,nmi_From_Shore,Mid_Lat,Mid_Long,Trawl_Dist_km,California market squid__,Chinook salmon_yearling_Interior_Sp,Sablefish__,Sea nettle__,Water jelly__
16,June,2003,062703WB23,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2003,16:48,124,23,46.66125107,-124.6127472,3.762473,0.797347841,0.265782614,0,0,0
16,June,2003,062703WB23B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/27/2003,17:52,136,23,46.65875244,-124.6103363,3.067989,0,0,0,0,0
16,June,2003,062703WB30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2003,20:07,264,30,46.65475082,-124.7720032,3.846795,0,0,14.03765962,0,0
16,June,2003,062803CR04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2003,8:13,24,4,46.16374969,-124.0774155,3.132423,0,0,0,284.7635909,73.42558958
16,June,2003,062803CR07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2003,9:54,53,7,46.17216492,-124.1551666,2.200915,0,0.584172596,0,81.32980693,0
16,June,2003,062803CR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2003,11:39,73,10,46.16124725,-124.2116699,3.099082,0,0,0,0,0
16,June,2003,062803CR15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2003,14:28,112,15,46.17308426,-124.3377533,3.992721,120.970133,0,0,2.003646095,0
16,June,2003,062803CR20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2003,16:56,130,20,46.17108154,-124.4545822,4.397177,44.11921816,0,0,0,0
16,June,2003,062803CR25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2003,19:06,150,25,46.16933441,-124.5569153,3.979139,0,1.130898025,2.513106723,0,0
16,June,2003,062903CR30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2003,8:20,250,30,46.15358353,-124.6721649,3.591738,0,1.113666907,74.61568279,0,0
16,June,2003,062903CR35,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2003,10:46,1078,35,46.17583466,-124.7972488,3.24502,0,0,0,0,1.540822368
16,June,2003,062903CR40,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2003,12:45,810,40,46.16333389,-124.9069214,3.466508,0,0,0,0,0
16,June,2003,062903CR25,Regular,TRUE,TRUE,TRUE,TRUE,No,0.8,No,6/29/2003,15:23,150,25,46.16200256,-124.5506668,3.740341,9.357434529,0.802065817,0,0,1.336776361
16,June,2003,063003CM01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/30/2003,8:15,35,1,45.4746666,-124.015831,3.967317,2.772654429,0,0,4.032951896,2.520594935
16,June,2003,063003CM03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/30/2003,9:53,55,3,45.48233414,-124.0384979,3.435328,5.530768125,0,0,16.01011826,14.84574602
16,June,2003,063003CM03B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/30/2003,10:47,58,3,45.49133301,-124.0413361,3.251148,11.68817912,0.307583661,0,12.30334644,3.383420272
16,June,2003,063003CM05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/30/2003,12:31,77,5,45.47900009,-124.0895844,3.489187,10.89078768,0,0,8.311390596,1.146398703
16,June,2003,063003CM10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/30/2003,14:26,131,10,45.48266602,-124.2074127,3.294831,6.677124914,0,0,0,0.607011356
16,June,2003,063003CM15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/30/2003,16:23,173,15,45.48325348,-124.3237457,3.105246,135.8990426,0,0,0.322035646,0
16,June,2003,063003CM20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/30/2003,18:20,245,20,45.48266602,-124.4470825,3.536413,11.02812458,0,0,0,0
16,June,2003,063003CM25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/30/2003,20:24,472,25,45.47024918,-124.5624161,3.3587,0,0,0,0,0
16,June,2003,070103CH01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/1/2003,7:57,24,1,45.0561676,-124.0391693,3.322715,0,0,0,19.56231409,8.426842994
16,June,2003,070103CH02,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/1/2003,9:33,56,2,45.05133057,-124.0748291,3.904894,21.51146678,0,0,27.40151125,9.987466719
16,June,2003,070103CH05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/1/2003,11:17,93,5,45.04949951,-124.1323318,3.753761,11.18877895,0.266399499,0,4.79519098,0
16,June,2003,070103CH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/1/2003,13:18,144,10,45.04608154,-124.2303314,3.812538,6.557311438,0,0,0,1.573754745
16,June,2003,070103CH15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/1/2003,15:20,203,15,45.04425049,-124.3388367,3.955945,0,0,10.36414685,0,0
16,June,2003,070103CH20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/1/2003,17:28,341,20,45.04958344,-124.4587479,3.806901,0,0,0.26268087,0,4.728255668
16,June,2003,070103CH25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/1/2003,19:25,395,25,45.03424835,-124.5704193,3.922681,0,0,0,0,0.509855365
16,June,2003,070203NH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/2/2003,8:03,42,3,44.6625824,-124.12883,3.102252,0.322346525,0,0,22.88660327,67.04807718
16,June,2003,070203NH05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/2/2003,9:50,50,5,44.65483475,-124.1734161,3.11712,0.320808924,0,0,6.736987414,58.38722426
16,June,2003,070203NH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/2/2003,11:49,77,10,44.67124939,-124.2883301,3.215389,127.5117873,0,0,2.177030515,0
16,June,2003,070203NH15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/2/2003,13:41,87,15,44.6602478,-124.4053345,3.77942,1.852135858,0,0,0,1.322954184
16,June,2003,070203NH15B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,7/2/2003,14:34,85,15,44.64916992,-124.4039993,2.003598,0,0,0,0,0
16,June,2003,070203NH20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/2/2003,16:30,132,20,44.65724945,-124.5200043,3.886798,6.17474862,0,0.771843578,0,0
16,June,2003,070203NH25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,7/2/2003,18:18,285,25,44.67324829,-124.6400833,1.686216,0,0,2.372174666,0,0
16,June,2003,070303NH20,Regular,TRUE,TRUE,TRUE,TRUE,No,0.8,No,7/3/2003,6:38,131,20,44.66075134,-124.5159988,3.682779,0,0,0,0,0
19,May,2004,052204CR04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/22/2004,14:44,28,4,46.17110062,-124.113327,3.453047,0,0,0,7.529581764,0
19,May,2004,052204CR07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/22/2004,16:26,49,7,46.1596756,-124.1428223,3.558544,0,0.562027591,0,18.54691049,0
19,May,2004,052204CR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/22/2004,18:27,76,10,46.14630127,-124.2088165,3.967577,0,0,0,8.569461443,0
19,May,2004,052304CR15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/23/2004,9:42,107,15,46.15847778,-124.3133545,4.299036,0,0.465220624,0,0.232610312,0
19,May,2004,052304CR20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/23/2004,12:07,127,20,46.1704483,-124.4594498,3.293613,0,3.503283735,0,0,0
19,May,2004,052304CR25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/23/2004,14:06,151,25,46.16249084,-124.5440521,3.472703,0,10.91049085,0,0,0.287960169
19,May,2004,052304CR30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/23/2004,16:25,438,30,46.16124725,-124.655426,3.686155,0,0,0,0,0
19,May,2004,052304CR35,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/23/2004,18:43,1081,35,46.15726471,-124.7805023,3.93909,0,0,0,0,0
19,May,2004,052404GH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/24/2004,9:26,23,3,47.00543976,-124.2534409,3.13162,0,0,0,16.60482471,0
19,May,2004,052404GH06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/24/2004,12:02,34,6,46.99673462,-124.3182678,2.6793,5.598477567,0.808668982,0,94.42765496,0
19,May,2004,052404GH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/24/2004,13:58,54,10,47.01252747,-124.4243317,3.691566,0,0,0,6.230417413,0
19,May,2004,052404GH16,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/24/2004,15:57,76,16,47.0029335,-124.5678406,3.067947,0,1.173423082,0,0,0
19,May,2004,052404GH21,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/24/2004,17:45,110,21,47.00373459,-124.7011719,2.943246,0,0.453014518,0,0,21.06517509
19,May,2004,052404GH26,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/24/2004,19:28,149,26,47.00614166,-124.8160553,2.910627,0,0,0,0,0
19,May,2004,052404GH31,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/24/2004,20:53,155,31,46.99036407,-124.9325409,3.844266,0,0.260127685,0,0,0
19,May,2004,052504CM01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/25/2004,9:53,30,1,45.46485138,-124.0133362,4.333624,0,0,0,6.230350796,6.922611996
19,May,2004,052504CM03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/25/2004,11:39,54,3,45.46850586,-124.0390778,4.447289,0,0,0,0.449712222,22.71046722
19,May,2004,052504CM05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/25/2004,13:29,80,5,45.47336578,-124.0906067,4.451237,0,0,0,0,7.413669168
19,May,2004,052504CM10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/25/2004,15:28,132,10,45.47593307,-124.2105942,4.192969,0,0,0,0,0
19,May,2004,052504CM15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/25/2004,17:21,173,15,45.47373962,-124.3256531,3.516022,0,0,0,0,0.568824583
19,May,2004,052504CM20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/25/2004,19:14,250,20,45.47900009,-124.4330444,3.404573,0,0,0,0,0.293722552
20,June,2004,062204LP04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2004,7:37,31,4,47.92141724,-124.7505035,3.25613,0,0.307113092,0,686.3977608,0
20,June,2004,062204LP06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2004,10:15,49,6,47.9121666,-124.788002,2.082423,0,0.960419678,0,1320.096847,0
20,June,2004,062204LP09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2004,12:19,75,9,47.91975021,-124.8753357,3.699524,0,0,0,24.59775639,0
20,June,2004,062204LP12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2004,14:06,101,12,47.91200256,-124.9587555,4.245932,0,0,0,0.942078289,50.16566888
20,June,2004,062204LP12B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/22/2004,15:14,103,12,47.90975189,-124.9580841,3.211043,0,0.622850558,0,0,54.49942386
20,June,2004,062204LP17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2004,17:20,137,17,47.9121666,-125.0814972,4.042006,0,0,0.989607632,0,0.742205724
20,June,2004,062204LP22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2004,19:17,174,22,47.90924835,-125.1873322,3.618742,0,0,0,0,8.013834138
20,June,2004,062304QR06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2004,8:14,27,6,47.5340004,-124.5098343,3.051354,0,0,0,1140.149701,0
20,June,2004,062304QR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2004,10:05,50,10,47.52600098,-124.6067505,3.992976,0.25043976,0.300527712,0,155.0222117,5.760114489
20,June,2004,062304QR10B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/23/2004,11:21,51,10,47.53683472,-124.6121674,3.531875,0.283135756,0,0,183.1888339,0
20,June,2004,062304QR14,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2004,13:11,76,14,47.53341675,-124.6999969,3.756782,0,0.299458453,0,416.0476108,25.28760271
20,June,2004,062304QR19,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2004,15:41,111,19,47.53375244,-124.8110809,3.744483,6.14237078,1.001473497,0,6.943549577,5.875311181
20,June,2004,062304QR24,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2004,17:38,171,24,47.53525162,-124.9355774,3.522155,0,0,0.56783425,0,7.665762381
20,June,2004,062304QR29,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2004,19:29,547,29,47.52883148,-125.0472488,3.772456,0,0,1.855554907,0,0
20,June,2004,062404GH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2004,7:41,28,3,47.01383209,-124.2598267,2.83234,15.88792305,0,0,1268.915454,0
20,June,2004,062404GH06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2004,9:26,36,6,47.0015831,-124.3204193,3.613682,9.962138253,0,0,358.083525,0
20,June,2004,062404GH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2004,11:19,52,10,47.00058365,-124.4180832,3.860871,5.698196671,0.25900894,0,359.7634171,0
20,June,2004,062404GH16,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2004,13:19,76,16,46.99941635,-124.5574188,3.867928,0,0,1.034145342,6.204872052,12.92681677
20,June,2004,062404GH21,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2004,15:20,108,21,46.9991684,-124.6962509,3.938186,0,0.253924004,1.523544023,0,0.253924004
20,June,2004,062404GH26,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2004,17:13,148,26,47.00041962,-124.8149185,3.963668,0,0,0,0,17.66040796
20,June,2004,062404GH31,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2004,19:03,149,31,46.99266815,-124.9315033,3.501529,0,0,0,0,8.282095116
20,June,2004,062504WB05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2004,7:33,27,5,46.65533447,-124.1823349,3.947361,0,0,0,328.5739318,0.50666759
20,June,2004,062504WB09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2004,9:40,56,9,46.66633224,-124.2925873,3.970412,0.251863,0.377794499,0,0,0
20,June,2004,062504WB14,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2004,11:30,77,14,46.66699982,-124.3987503,3.973842,32.71393158,0.251645628,0,0,8.304305708
20,June,2004,062504WB14B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/25/2004,12:34,78,14,46.65924835,-124.397171,3.450801,0.57957556,0,0,0.28978778,4.926392261
20,June,2004,062504WB19,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2004,14:27,110,19,46.66650009,-124.5074158,3.578449,7.824620009,0,30.46012789,0,0
20,June,2004,062504WB23,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2004,16:15,124,23,46.66783142,-124.6094208,3.673422,4.627837053,0,2.450031381,0,1.905579963
20,June,2004,062504WB05B,Regular,TRUE,TRUE,TRUE,TRUE,No,0.8,No,6/25/2004,19:07,27,5,46.6621666,-124.184082,3.759286,0,0,0,337.2980999,0.798023896
20,June,2004,062604CR04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2004,7:32,27,4,46.16491699,-124.0762482,3.824688,0.261459206,0,0,62.48875015,29.28343103
20,June,2004,062604CR07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2004,9:09,52,7,46.16533279,-124.1560822,3.497245,0,0,0,12.58133161,0
20,June,2004,062604CR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2004,10:55,76,10,46.16433334,-124.2188339,4.012853,0.498398503,0,0,24.17232739,3.239590269
20,June,2004,062604CR15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2004,12:52,109,15,46.17350006,-124.3379211,4.130146,1.210610949,0,0,3.873955036,1.694855328
20,June,2004,062604CR20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2004,14:52,129,20,46.16616821,-124.451416,3.982938,5.774632309,0,16.57068402,0,2.008567759
20,June,2004,062604CR20B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/26/2004,16:06,130,20,46.16449738,-124.4524994,4.035089,1.982608059,0,0.991304029,0,4.460868132
20,June,2004,062604CR25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2004,17:57,151,25,46.17258453,-124.5593338,2.592112,0,0,15.43143159,0,0
20,June,2004,062604CR30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2004,19:38,502,30,46.15516663,-124.668335,3.899554,0,0,0.256439613,0,0.256439613
20,June,2004,062704CM01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2004,7:53,31,1,45.49174881,-124.0085907,3.848393,0.259848724,0,0,72.75764265,35.85912388
20,June,2004,062704CM03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2004,9:17,58,3,45.48699951,-124.0389175,3.582055,1.395846855,0,0,44.66709935,4.745879305
20,June,2004,062704CM05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2004,10:58,81,5,45.48391724,-124.091835,3.879994,1.80412654,0,0,8.505167977,3.865985444
20,June,2004,062704CM05B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/27/2004,12:13,81,5,45.48033142,-124.0936661,4.078053,2.452150861,0,0,1.716505603,50.75952282
20,June,2004,062704CM10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2004,14:09,133,10,45.48291779,-124.2096634,4.044119,0.494545245,0,0.741817868,0,15.3309026
20,June,2004,062704CM15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2004,16:04,172,15,45.48383331,-124.3274994,3.87238,0,0,0.25823915,0,1.549434898
20,June,2004,062704CM20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2004,18:04,240,20,45.47750092,-124.451004,4.019515,0,0,2.736648875,0,0
20,June,2004,062804CH01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2004,7:53,32,1,45.0597496,-124.0375824,3.878908,0,0,0,76.05232917,0
20,June,2004,062804CH02,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2004,9:50,60,2,45.0581665,-124.0770874,3.636648,631.3506802,0,0,317.0502327,29.14772304
20,June,2004,062804CH05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2004,11:44,96,5,45.0585022,-124.135498,3.67758,81.03154006,0,0,262.4007925,0
20,June,2004,062804CH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2004,13:56,149,10,45.04941559,-124.2330856,4.114352,0,0,0,0.729154964,46.90896932
20,June,2004,062804CH10B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/28/2004,15:23,145,10,45.04133606,-124.2300873,4.18124,0,0,0,0,0
20,June,2004,062804CH15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2004,17:35,217,15,45.0545845,-124.3450012,4.229939,0,0,4.728200057,0,0
20,June,2004,062904NH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2004,7:41,44,3,44.65608215,-124.1321716,4.294025,0,0,0.232881714,37.49395595,4.191870852
20,June,2004,062904NH05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2004,9:20,59,5,44.66549683,-124.1762543,4.282023,4.670689583,0,0,73.32982645,35.73077531
20,June,2004,062904NH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2004,11:19,77,10,44.66691589,-124.2879181,3.98152,0.25116035,0,0,0,0
20,June,2004,062904NH15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2004,13:16,92,15,44.66816711,-124.4065857,3.85683,9.852651923,0,0,0,1.037121255
20,June,2004,062904NH20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2004,15:26,139,20,44.67541504,-124.522583,2.259023,0.442669159,0,0.442669159,0,1.328007476
20,June,2004,062904NH25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2004,17:29,283,25,44.67083359,-124.6379166,3.718855,0,0,14.78949781,0,0
20,June,2004,062904NH30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/29/2004,19:25,201,30,44.6641655,-124.75,3.515003,0,0,0.853484344,0,0
22,May,2005,052905CM01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/29/2005,8:35,32.9,1,45.48505783,-124.0123596,2.765553,0,0,0,3.61591366,0
22,May,2005,052905CM03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/29/2005,10:03,58.8,3,45.48921585,-124.0370026,2.813027,303.2320802,0,0,1.06646687,0
22,May,2005,052905CM05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/29/2005,11:47,83,5,45.48834991,-124.0914078,2.973558,0,0,0,0,0
22,May,2005,052905CM10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/29/2005,13:56,133.8,10,45.48079681,-124.2080536,2.670033,0,0,0,0.374527276,2.621690933
22,May,2005,052905CM15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/29/2005,15:50,177.8,15,45.48207474,-124.3279724,2.697544,0,0,12.97476702,0,0
22,May,2005,052905CM20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/29/2005,17:50,277.5,20,45.48197556,-124.445549,2.86829,0,0,0,0,0
22,May,2005,053005CR04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2005,8:12,29,4,46.16675949,-124.0812988,2.562696,0,0,0,3.902140226,0
22,May,2005,053005CR07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2005,9:51,58.1,7,46.16419983,-124.1572418,2.91444,0,0,0,1.02935713,0.686238087
22,May,2005,053005CR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2005,11:37,71,10,46.16678238,-124.2255859,2.889188,0,0,0,0,0
22,May,2005,053005CR15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2005,13:22,108.2,15,46.16398621,-124.3428497,2.821244,0,0,0,0,0.708907194
22,May,2005,053005CR20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2005,15:14,130.4,20,46.16963959,-124.454834,2.601738,0,0,0,0,2.306150545
22,May,2005,053005CR25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2005,17:00,154.7,25,46.16182709,-124.5718079,2.240592,0,0,0,0,0.446310617
22,May,2005,053105GH06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2005,8:36,42,6,46.99872589,-124.3171997,2.934449,0,0.340779483,0,0.340779483,12.60884089
22,May,2005,053105GH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2005,10:32,60,10,47.00139236,-124.4212799,2.762156,24.98048617,0,0,0,1.448144126
22,May,2005,053105GH16,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2005,12:44,81.4,16,46.99847412,-124.5547638,3.163246,0,0,0,0,1.264523785
22,May,2005,053105GH21,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2005,15:00,115,21,46.99766541,-124.6871948,3.062536,0,0,0,0,0.326526799
22,May,2005,053105GH26,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2005,17:11,155.5,26,46.99874878,-124.811882,2.763656,0,0.361839485,0,0,0.72367897
22,May,2005,053105GH31,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2005,19:23,152.9,31,46.99793243,-124.9378815,2.992801,0,0,0,0,0
23,June,2005,061205LP04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/12/2005,7:30,38,4,47.91666412,-124.7335052,3.761869,2.924078281,0,0,202.5588773,0.265825298
23,June,2005,061205LP06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/12/2005,10:10,53,6,47.90750122,-124.7791672,3.529435,0,0,0,3.966640376,0.283331455
23,June,2005,061205LP09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/12/2005,13:40,86,9,47.91666794,-124.875,2.487395,0,0,0,0,0
23,June,2005,061405LP12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/14/2005,11:22,106,12,47.91333008,-124.9550018,2.985772,0,0,0,0,0
23,June,2005,061405LP17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/14/2005,13:34,128,17,47.91583252,-125.0774994,2.272318,0,0,2.640475629,0.440079271,0.440079271
23,June,2005,061405LP22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/14/2005,15:41,175,22,47.90750122,-125.1816635,3.902466,0,0,8.712440709,1.024993025,0.256248256
23,June,2005,061405LP09B,Regular,TRUE,TRUE,TRUE,TRUE,No,0.8,No,6/14/2005,18:46,83,9,47.90750122,-124.8650055,3.464686,0,0.288626431,0,0.577252862,0.288626431
23,June,2005,061505QR06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/15/2005,7:15,30,6,47.53500366,-124.5,2.552728,91.27491352,0.391737826,0,1054.166491,0
23,June,2005,061505QR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/15/2005,9:56,51,10,47.52583313,-124.6166687,3.041335,0,0,0,5.589649965,0
23,June,2005,061505QR14,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/15/2005,11:57,78,14,47.52750015,-124.6916656,3.301816,0,0,0,0,0
23,June,2005,061505QR14B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/15/2005,13:15,75,14,47.53083038,-124.6974945,3.527182,0,0.425268716,0,0,0
23,June,2005,061505QR19,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/15/2005,15:26,115,19,47.52916718,-124.8066711,3.289798,0,0,0,0,0.303970073
23,June,2005,061505QR24,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/15/2005,17:42,171,24,47.52833557,-124.9300003,3.327732,0,0,0.901514947,0,0
23,June,2005,061605GH06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/16/2005,6:41,37,6,47.00166702,-124.3224945,2.97095,0,0,0,182.769828,0
